351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
351,453
349,453
332,442
210,314
118,210
10,94
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,14
0,19
0,26
0,53
0,66
0,74
0,86
0,97
0,147
0,171
0,194
0,211
0,257
0,288
0,312
0,337
0,334
0,301
0,286
0,274
0,241
0,218
0,207
0,198
0,196
0,201
0,213
0,212
0,212
0,215
0,215
0,215
0,215
0,215
0,215
0,215
0,215
0,215
0,215
0,215
0,215
0,225
0,230
0,230
0,230
0,229
0,229
0,229
0,229
0,229
0,229
0,229
0,229
0,229
0,229
0,228
0,225
0,220
0,217
0,206
0,198
0,194
0,182
0,174
0,164
0,157
0,125
0,105
0,68
0,46
0,15
0,0
0,0
0,0
0,0
0,0
0,0
1,2
2,2
6,8
14,14
22,18
38,27
50,34
66,42
94,55
170,85
201,100
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
199,114
206,23
229,0
290,0
316,0
337,0
363,0
368,0
370,0
370,0
360,0
335,0
239,0
178,0
118,0
70,0
16,0
0,0
0,0
0,0
0,0
0,0
0,2
0,12
0,36
0,48
0,59
11,82
21,94
30,105
49,121
54,122
58,122
60,122
63,118
73,107
78,100
86,91
94,82
102,74
107,73
110,70
117,68
122,66
127,64
128,63
129,62
132,56
134,53
134,49
138,44
144,30
151,22
160,14
177,0
193,0
206,0
230,0
243,0
253,0
256,0
263,0
287,0
302,0
355,0
390,0
429,0
503,0
539,0
595,0
614,0
624,0
638,0
645,0
646,0
651,0
652,7
655,17
658,40
658,50
658,62
662,78
662,84
663,93
666,98
666,98
668,100
670,101
674,102
683,105
709,112
725,121
739,133
753,151
755,160
757,180
757,188
757,196
761,210
762,214
762,214
762,214
762,214
764,214
766,214
773,206
774,204
782,198
792,188
798,182
802,175
805,170
809,150
810,136
810,122
798,90
790,79
756,47
734,31
717,18
702,2
701,0
701,0
701,0
701,0
701,0
701,0
701,0
701,0
704,0
711,0
718,0
725,2
737,18
737,29
737,37
730,62
