622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
622,462
618,462
423,610
348,692
288,746
279,742
266,710
238,562
238,468
244,284
254,202
258,134
258,0
258,0
253,0
211,0
181,0
146,0
114,0
56,0
40,0
32,0
22,0
20,0
18,0
18,0
20,0
26,0
50,0
65,0
83,0
117,0
127,0
146,0
198,0
228,0
275,0
343,0
376,0
405,0
436,0
446,0
454,0
462,0
482,0
494,0
517,0
527,0
531,0
537,0
546,0
554,0
558,0
571,3
578,4
585,5
604,5
616,5
630,5
673,5
694,2
722,0
763,0
775,0
780,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
782,3
758,42
740,74
711,154
667,249
640,294
610,340
566,400
550,420
538,434
529,448
528,449
527,450
526,450
525,450
524,448
522,446
519,445
511,442
504,438
496,436
486,434
475,434
474,434
473,434
473,434
472,434
472,434
470,431
469,426
468,423
466,415
466,412
464,410
461,408
461,408
458,408
454,408
448,410
436,419
431,425
426,430
414,438
410,442
404,447
399,450
394,456
393,457
393,457
393,457
393,457
393,457
393,457
392,457
392,457
392,457
392,457
392,457
396,458
401,456
410,442
412,432
413,418
415,383
414,367
406,330
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,300
406,298
403,298
403,298
408,299
418,302
460,314
497,329
542,340
638,359
689,366
733,370
815,376
854,376
878,376
905,376
910,375
914,374
915,372
915,372
917,373
922,386
925,392
929,401
938,418
941,421
946,424
962,431
967,434
972,438
976,445
976,448
976,449
974,450
973,450
966,450
947,447
934,434
919,418
890,390
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
889,387
887,388
890,392
900,396
915,397
921,397
926,395
926,395
926,395
926,395
926,395
926,395
926,395
926,395
926,395
926,395
927,395
927,394
926,391
925,389
921,385
917,381
913,376
906,354
