898,329
898,329
898,329
898,329
898,329
898,329
898,329
898,329
898,329
898,329
898,329
898,329
898,329
898,329
898,329
898,321
898,313
897,300
897,294
897,290
897,283
898,280
900,276
902,268
902,264
902,260
905,249
906,243
910,230
910,223
910,215
910,194
910,183
909,171
897,142
890,126
884,110
880,89
880,82
880,75
880,70
880,66
880,64
880,63
880,62
880,61
880,59
879,58
878,56
876,53
876,50
875,45
875,33
875,26
875,17
870,2
869,0
866,0
861,0
860,0
859,0
858,0
858,0
857,0
857,0
857,0
857,0
856,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
854,0
853,2
852,2
850,3
850,5
850,5
850,6
850,8
850,10
850,12
850,15
850,17
849,27
846,36
845,43
839,61
838,70
829,94
824,110
817,126
795,156
784,166
770,186
764,193
761,200
759,209
759,211
759,215
759,215
758,216
758,216
758,217
758,217
758,217
757,217
757,217
756,217
756,217
756,217
754,218
754,218
753,220
752,222
748,230
746,238
742,246
738,253
722,276
713,288
684,326
665,356
623,421
612,449
601,475
590,515
586,534
584,561
582,573
580,578
577,585
576,586
576,586
576,586
576,586
576,586
576,586
576,586
576,586
574,586
555,590
518,602
498,610
474,620
467,623
467,624
467,624
467,624
467,624
467,624
467,622
470,614
471,611
475,605
483,594
488,589
493,583
498,578
509,569
515,565
522,560
523,558
530,555
533,555
537,555
544,555
550,555
555,555
564,557
571,558
583,559
587,559
598,559
602,559
607,559
608,559
609,559
609,559
609,559
609,559
609,559
610,560
610,561
610,561
610,561
610,561
610,561
610,561
610,561
610,561
610,561
610,561
610,561
610,561
611,561
611,561
612,561
612,560
613,558
613,558
613,558
613,558
613,558
613,558
613,558
613,558
613,558
613,558
613,558
613,558
613,558
613,558
613,558
613,558
613,558
613,558
613,558
615,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
617,558
